sensor_ts,store_id,shelf_id,temperature_c,humidity_pct,battery_mv
2024-01-15T03:20:00,1,SHELF-A19,19.11,44.44,3088
2024-01-15T03:40:00,1,SHELF-A19,19.66,48.17,3088
2024-01-15T04:00:00,1,SHELF-A19,20.21,55.97,3088
2024-01-15T04:20:00,1,SHELF-A19,19.88,48.10,3088
2024-01-15T04:40:00,1,SHELF-A19,20.05,44.39,3088
2024-01-15T05:00:00,1,SHELF-A19,19.16,48.95,3088
2024-01-15T05:20:00,1,SHELF-A19,20.07,56.49,3088
2024-01-15T05:40:00,1,SHELF-A19,18.73,57.14,3088
2024-01-15T06:00:00,1,SHELF-A19,18.99,42.26,3088
2024-01-15T06:20:00,1,SHELF-A19,19.50,46.33,3088
2024-01-15T06:40:00,1,SHELF-A19,18.95,49.96,3088
2024-01-15T07:00:00,1,SHELF-A19,19.00,55.28,3088
2024-01-15T07:20:00,1,SHELF-A19,20.39,46.44,3088
2024-01-15T07:40:00,1,SHELF-A19,19.06,51.71,3088
2024-01-15T08:00:00,1,SHELF-A19,19.81,48.96,3088
2024-01-15T08:20:00,1,SHELF-A19,20.51,49.80,3088
2024-01-15T08:40:00,1,SHELF-A19,20.14,47.65,3088
2024-01-15T09:00:00,1,SHELF-A19,19.14,57.25,3088
2024-01-15T09:20:00,1,SHELF-A19,20.34,51.73,3088
2024-01-15T09:40:00,1,SHELF-A19,19.22,50.30,3088
2024-01-15T10:00:00,1,SHELF-A19,20.05,45.46,3088
2024-01-15T10:20:00,1,SHELF-A19,20.04,57.31,3088
2024-01-15T10:40:00,1,SHELF-A19,20.32,47.42,3088
2024-01-15T11:00:00,1,SHELF-A19,19.80,51.90,3088
2024-01-15T11:20:00,1,SHELF-A19,20.41,51.59,3088
2024-01-15T11:40:00,1,SHELF-A19,20.24,47.46,3088
2024-01-15T12:00:00,1,SHELF-A19,20.05,53.02,3088
2024-01-15T12:20:00,1,SHELF-A19,19.56,51.05,3088
2024-01-15T12:40:00,1,SHELF-A19,20.25,42.28,3088
2024-01-15T13:00:00,1,SHELF-A19,20.17,45.94,3088
2024-01-15T13:20:00,1,SHELF-A19,21.32,53.01,3088
2024-01-15T13:40:00,1,SHELF-A19,21.25,56.44,3088
2024-01-15T14:00:00,1,SHELF-A19,20.83,56.43,3088
2024-01-15T14:20:00,1,SHELF-A19,20.51,46.49,3088
2024-01-15T14:40:00,1,SHELF-A19,20.24,54.70,3088
2024-01-15T15:00:00,1,SHELF-A19,21.08,56.43,3088
2024-01-15T15:20:00,1,SHELF-A19,21.61,54.51,3088
2024-01-15T15:40:00,1,SHELF-A19,20.83,56.58,3088
2024-01-15T16:00:00,1,SHELF-A19,21.22,51.75,3088
2024-01-15T16:20:00,1,SHELF-A19,21.43,45.99,3088
2024-01-15T16:40:00,1,SHELF-A19,20.93,56.25,3088
2024-01-15T17:00:00,1,SHELF-A19,20.56,56.09,3088
2024-01-15T17:20:00,1,SHELF-A19,20.70,44.37,3088
2024-01-15T17:40:00,1,SHELF-A19,20.58,50.47,3088
2024-01-15T18:00:00,1,SHELF-A19,20.98,56.41,3088
2024-01-15T18:20:00,1,SHELF-A19,21.95,53.65,3088
2024-01-15T18:40:00,1,SHELF-A19,20.19,48.23,3088
2024-01-15T19:00:00,1,SHELF-A19,20.57,54.32,3088
2024-01-15T19:20:00,1,SHELF-A19,21.61,47.82,3088
2024-01-15T19:40:00,1,SHELF-A19,21.74,49.58,3088
2024-01-15T20:00:00,1,SHELF-A19,20.75,42.05,3088
2024-01-15T20:20:00,1,SHELF-A19,21.02,51.93,3088
2024-01-15T20:40:00,1,SHELF-A19,21.43,54.54,3088
2024-01-15T21:00:00,1,SHELF-A19,22.35,49.76,3088
2024-01-15T21:20:00,1,SHELF-A19,21.06,56.13,3088
2024-01-15T21:40:00,1,SHELF-A19,20.83,54.97,3088
2024-01-15T22:00:00,1,SHELF-A19,20.93,56.78,3088
2024-01-15T22:20:00,1,SHELF-A19,21.77,46.73,3088
2024-01-15T22:40:00,1,SHELF-A19,20.68,56.16,3088
2024-01-15T23:00:00,1,SHELF-A19,21.73,50.07,3088
2024-01-15T23:20:00,1,SHELF-A19,21.18,48.02,3088
2024-01-15T23:40:00,1,SHELF-A19,22.08,55.64,3088
2024-01-15T00:00:00,1,SHELF-B19,18.33,44.30,3148
2024-01-15T00:20:00,1,SHELF-B19,17.86,52.43,3148
2024-01-15T00:40:00,1,SHELF-B19,19.33,43.26,3148
2024-01-15T01:00:00,1,SHELF-B19,18.86,56.56,3148
2024-01-15T01:20:00,1,SHELF-B19,18.23,52.01,3148
2024-01-15T01:40:00,1,SHELF-B19,19.04,51.50,3148
2024-01-15T02:00:00,1,SHELF-B19,19.57,43.72,3148
2024-01-15T02:20:00,1,SHELF-B19,18.60,46.42,3148
2024-01-15T02:40:00,1,SHELF-B19,19.47,49.25,3148
2024-01-15T03:00:00,1,SHELF-B19,18.51,44.06,3148
2024-01-15T03:20:00,1,SHELF-B19,20.09,43.98,3148
2024-01-15T03:40:00,1,SHELF-B19,19.92,50.84,3148
2024-01-15T04:00:00,1,SHELF-B19,19.05,47.04,3148
2024-01-15T04:20:00,1,SHELF-B19,19.75,50.80,3148
2024-01-15T04:40:00,1,SHELF-B19,19.57,52.34,3148
2024-01-15T05:00:00,1,SHELF-B19,19.22,47.23,3148
2024-01-15T05:20:00,1,SHELF-B19,20.10,42.55,3148
2024-01-15T05:40:00,1,SHELF-B19,19.00,51.05,3148
2024-01-15T06:00:00,1,SHELF-B19,19.69,56.13,3148
2024-01-15T06:20:00,1,SHELF-B19,18.67,53.48,3148
2024-01-15T06:40:00,1,SHELF-B19,18.82,43.02,3148
2024-01-15T07:00:00,1,SHELF-B19,18.82,44.43,3148
2024-01-15T07:20:00,1,SHELF-B19,19.73,57.04,3148
2024-01-15T07:40:00,1,SHELF-B19,19.15,54.07,3148
2024-01-15T08:00:00,1,SHELF-B19,20.75,47.41,3148
2024-01-15T08:20:00,1,SHELF-B19,19.63,54.01,3148
2024-01-15T08:40:00,1,SHELF-B19,19.79,50.72,3148
2024-01-15T09:00:00,1,SHELF-B19,19.98,52.27,3148
2024-01-15T09:20:00,1,SHELF-B19,19.72,44.48,3148
2024-01-15T09:40:00,1,SHELF-B19,20.58,55.03,3148
2024-01-15T10:00:00,1,SHELF-B19,19.95,43.84,3148
2024-01-15T10:20:00,1,SHELF-B19,20.88,46.17,3148
2024-01-15T10:40:00,1,SHELF-B19,19.54,52.32,3148
2024-01-15T11:00:00,1,SHELF-B19,20.30,42.84,3148
2024-01-15T11:20:00,1,SHELF-B19,20.87,45.61,3148
2024-01-15T11:40:00,1,SHELF-B19,19.27,45.50,3148
2024-01-15T12:00:00,1,SHELF-B19,19.77,44.44,3148
2024-01-15T12:20:00,1,SHELF-B19,21.05,50.01,3148
2024-01-15T12:40:00,1,SHELF-B19,19.95,54.10,3148
2024-01-15T13:00:00,1,SHELF-B19,20.77,42.31,3148
2024-01-15T13:20:00,1,SHELF-B19,20.96,49.88,3148
2024-01-15T13:40:00,1,SHELF-B19,20.77,53.15,3148
2024-01-15T14:00:00,1,SHELF-B19,20.66,42.64,3148
2024-01-15T14:20:00,1,SHELF-B19,20.74,45.34,3148
2024-01-15T14:40:00,1,SHELF-B19,20.72,42.11,3148
2024-01-15T15:00:00,1,SHELF-B19,21.09,51.31,3148
2024-01-15T15:20:00,1,SHELF-B19,20.42,56.38,3148
2024-01-15T15:40:00,1,SHELF-B19,20.01,45.40,3148
2024-01-15T16:00:00,1,SHELF-B19,20.88,56.64,3148
2024-01-15T16:20:00,1,SHELF-B19,21.30,46.50,3148
2024-01-15T16:40:00,1,SHELF-B19,20.92,50.17,3148
2024-01-15T17:00:00,1,SHELF-B19,20.25,45.23,3148
2024-01-15T17:20:00,1,SHELF-B19,21.15,47.35,3148
2024-01-15T17:40:00,1,SHELF-B19,20.59,46.17,3148
2024-01-15T18:00:00,1,SHELF-B19,20.30,46.57,3148
2024-01-15T18:20:00,1,SHELF-B19,20.12,51.65,3148
2024-01-15T18:40:00,1,SHELF-B19,21.36,50.19,3148
2024-01-15T19:00:00,1,SHELF-B19,20.99,44.96,3148
2024-01-15T19:20:00,1,SHELF-B19,20.27,54.87,3148
2024-01-15T19:40:00,1,SHELF-B19,21.67,55.99,3148
2024-01-15T20:00:00,1,SHELF-B19,20.71,51.12,3148
2024-01-15T20:20:00,1,SHELF-B19,21.80,55.33,3148
2024-01-15T20:40:00,1,SHELF-B19,21.66,56.19,3148
2024-01-15T21:00:00,1,SHELF-B19,22.07,47.78,3148
2024-01-15T21:20:00,1,SHELF-B19,20.54,52.02,3148
2024-01-15T21:40:00,1,SHELF-B19,21.57,56.15,3148
2024-01-15T22:00:00,1,SHELF-B19,21.06,50.18,3148
2024-01-15T22:20:00,1,SHELF-B19,21.18,45.46,3148
2024-01-15T22:40:00,1,SHELF-B19,20.92,47.34,3148
2024-01-15T23:00:00,1,SHELF-B19,21.68,53.52,3148
2024-01-15T23:20:00,1,SHELF-B19,22.12,49.33,3148
2024-01-15T23:40:00,1,SHELF-B19,21.46,54.06,3148
2024-01-15T00:00:00,1,SHELF-E06,18.77,51.55,3197
2024-01-15T00:20:00,1,SHELF-E06,19.40,52.67,3197
2024-01-15T00:40:00,1,SHELF-E06,19.68,43.24,3197
2024-01-15T01:00:00,1,SHELF-E06,18.15,42.00,3197
2024-01-15T01:20:00,1,SHELF-E06,18.00,42.80,3197
2024-01-15T01:40:00,1,SHELF-E06,17.96,46.39,3197
2024-01-15T02:00:00,1,SHELF-E06,18.06,49.12,3197
2024-01-15T02:20:00,1,SHELF-E06,19.52,57.38,3197
2024-01-15T02:40:00,1,SHELF-E06,18.25,47.89,3197
2024-01-15T03:00:00,1,SHELF-E06,19.47,57.54,3197
2024-01-15T03:20:00,1,SHELF-E06,19.67,47.97,3197
2024-01-15T03:40:00,1,SHELF-E06,18.74,52.46,3197
2024-01-15T04:00:00,1,SHELF-E06,18.90,42.56,3197
2024-01-15T04:20:00,1,SHELF-E06,18.55,44.27,3197
2024-01-15T04:40:00,1,SHELF-E06,19.22,56.92,3197
2024-01-15T05:00:00,1,SHELF-E06,20.40,56.63,3197
2024-01-15T05:20:00,1,SHELF-E06,18.67,52.19,3197
2024-01-15T05:40:00,1,SHELF-E06,20.34,54.68,3197
2024-01-15T06:00:00,1,SHELF-E06,20.32,56.91,3197
2024-01-15T06:20:00,1,SHELF-E06,18.91,43.80,3197
2024-01-15T06:40:00,1,SHELF-E06,20.01,49.28,3197
2024-01-15T07:00:00,1,SHELF-E06,20.46,53.12,3197
2024-01-15T07:20:00,1,SHELF-E06,19.23,42.36,3197
2024-01-15T07:40:00,1,SHELF-E06,19.81,43.01,3197
2024-01-15T08:00:00,1,SHELF-E06,20.19,45.45,3197
2024-01-15T08:20:00,1,SHELF-E06,19.60,48.04,3197
2024-01-15T08:40:00,1,SHELF-E06,18.88,48.92,3197
2024-01-15T09:00:00,1,SHELF-E06,19.86,44.80,3197
2024-01-15T09:20:00,1,SHELF-E06,18.96,56.36,3197
2024-01-15T09:40:00,1,SHELF-E06,20.25,57.35,3197
2024-01-15T10:00:00,1,SHELF-E06,20.81,53.36,3197
2024-01-15T10:20:00,1,SHELF-E06,20.50,45.24,3197
2024-01-15T10:40:00,1,SHELF-E06,19.59,52.74,3197
2024-01-15T11:00:00,1,SHELF-E06,21.11,45.01,3197
2024-01-15T11:20:00,1,SHELF-E06,20.56,54.97,3197
2024-01-15T11:40:00,1,SHELF-E06,21.17,42.71,3197
2024-01-15T12:00:00,1,SHELF-E06,20.43,55.71,3197
2024-01-15T12:20:00,1,SHELF-E06,20.43,53.25,3197
2024-01-15T12:40:00,1,SHELF-E06,20.89,53.45,3197
2024-01-15T13:00:00,1,SHELF-E06,20.92,46.58,3197
2024-01-15T13:20:00,1,SHELF-E06,19.61,47.88,3197
2024-01-15T13:40:00,1,SHELF-E06,21.07,50.71,3197
2024-01-15T14:00:00,1,SHELF-E06,20.30,56.43,3197
2024-01-15T14:20:00,1,SHELF-E06,21.01,50.65,3197
2024-01-15T14:40:00,1,SHELF-E06,20.20,52.23,3197
2024-01-15T15:00:00,1,SHELF-E06,20.50,51.28,3197
2024-01-15T15:20:00,1,SHELF-E06,20.43,57.74,3197
2024-01-15T15:40:00,1,SHELF-E06,21.22,44.36,3197
2024-01-15T16:00:00,1,SHELF-E06,21.15,56.23,3197
2024-01-15T16:20:00,1,SHELF-E06,21.16,48.53,3197
2024-01-15T16:40:00,1,SHELF-E06,21.73,43.38,3197
2024-01-15T17:00:00,1,SHELF-E06,20.44,44.20,3197
2024-01-15T17:20:00,1,SHELF-E06,21.78,52.33,3197
2024-01-15T17:40:00,1,SHELF-E06,20.83,50.63,3197
2024-01-15T18:00:00,1,SHELF-E06,21.42,56.24,3197
2024-01-15T18:20:00,1,SHELF-E06,20.74,56.69,3197
2024-01-15T18:40:00,1,SHELF-E06,22.02,44.32,3197
2024-01-15T19:00:00,1,SHELF-E06,20.87,52.12,3197
2024-01-15T19:20:00,1,SHELF-E06,21.67,55.62,3197
2024-01-15T19:40:00,1,SHELF-E06,21.33,57.64,3197
2024-01-15T20:00:00,1,SHELF-E06,21.89,55.19,3197
2024-01-15T20:20:00,1,SHELF-E06,21.10,55.18,3197
2024-01-15T20:40:00,1,SHELF-E06,22.07,57.85,3197
2024-01-15T21:00:00,1,SHELF-E06,21.52,50.31,3197
2024-01-15T21:20:00,1,SHELF-E06,21.58,46.08,3197
2024-01-15T21:40:00,1,SHELF-E06,21.53,57.08,3197
2024-01-15T22:00:00,1,SHELF-E06,22.04,52.94,3197
2024-01-15T22:20:00,1,SHELF-E06,22.13,49.83,3197
2024-01-15T22:40:00,1,SHELF-E06,21.21,55.38,3197
2024-01-15T23:00:00,1,SHELF-E06,21.43,56.99,3197
2024-01-15T23:20:00,1,SHELF-E06,21.73,55.11,3197
2024-01-15T23:40:00,1,SHELF-E06,21.12,47.62,3197
2024-01-15T00:00:00,1,SHELF-F18,19.18,57.81,3176
2024-01-15T00:20:00,1,SHELF-F18,18.26,52.30,3176
2024-01-15T00:40:00,1,SHELF-F18,18.12,53.10,3176
2024-01-15T01:00:00,1,SHELF-F18,19.44,53.46,3176
2024-01-15T01:20:00,1,SHELF-F18,19.72,57.51,3176
2024-01-15T01:40:00,1,SHELF-F18,19.53,49.92,3176
2024-01-15T02:00:00,1,SHELF-F18,19.89,53.12,3176
2024-01-15T02:20:00,1,SHELF-F18,18.67,54.09,3176
2024-01-15T02:40:00,1,SHELF-F18,18.66,45.35,3176
2024-01-15T03:00:00,1,SHELF-F18,19.46,57.22,3176
2024-01-15T03:20:00,1,SHELF-F18,18.56,42.26,3176
2024-01-15T03:40:00,1,SHELF-F18,18.77,45.31,3176
2024-01-15T04:00:00,1,SHELF-F18,19.96,52.89,3176
2024-01-15T04:20:00,1,SHELF-F18,18.44,49.24,3176
2024-01-15T04:40:00,1,SHELF-F18,18.55,57.12,3176
2024-01-15T05:00:00,1,SHELF-F18,19.76,42.17,3176
2024-01-15T05:20:00,1,SHELF-F18,19.63,47.49,3176
2024-01-15T05:40:00,1,SHELF-F18,19.18,46.86,3176
2024-01-15T06:00:00,1,SHELF-F18,19.80,56.71,3176
2024-01-15T06:20:00,1,SHELF-F18,19.83,51.49,3176
2024-01-15T06:40:00,1,SHELF-F18,19.92,57.63,3176
2024-01-15T07:00:00,1,SHELF-F18,19.68,47.62,3176
2024-01-15T07:20:00,1,SHELF-F18,19.19,49.58,3176
2024-01-15T07:40:00,1,SHELF-F18,20.28,54.05,3176
2024-01-15T08:00:00,1,SHELF-F18,20.35,48.76,3176
2024-01-15T08:20:00,1,SHELF-F18,19.98,56.09,3176
2024-01-15T08:40:00,1,SHELF-F18,20.71,52.96,3176
2024-01-15T09:00:00,1,SHELF-F18,20.92,48.08,3176
2024-01-15T09:20:00,1,SHELF-F18,20.86,54.14,3176
2024-01-15T09:40:00,1,SHELF-F18,19.11,46.03,3176
2024-01-15T10:00:00,1,SHELF-F18,19.24,45.93,3176
2024-01-15T10:20:00,1,SHELF-F18,20.72,52.10,3176
2024-01-15T10:40:00,1,SHELF-F18,19.25,48.08,3176
2024-01-15T11:00:00,1,SHELF-F18,19.86,51.66,3176
2024-01-15T11:20:00,1,SHELF-F18,20.12,47.17,3176
2024-01-15T11:40:00,1,SHELF-F18,20.29,53.26,3176
2024-01-15T12:00:00,1,SHELF-F18,20.21,51.82,3176
2024-01-15T12:20:00,1,SHELF-F18,19.50,52.94,3176
2024-01-15T12:40:00,1,SHELF-F18,20.49,52.80,3176
2024-01-15T13:00:00,1,SHELF-F18,19.49,50.10,3176
2024-01-15T13:20:00,1,SHELF-F18,19.57,44.90,3176
2024-01-15T13:40:00,1,SHELF-F18,19.98,51.04,3176
2024-01-15T14:00:00,1,SHELF-F18,21.16,50.57,3176
2024-01-15T14:20:00,1,SHELF-F18,21.01,46.05,3176
2024-01-15T14:40:00,1,SHELF-F18,19.79,50.27,3176
2024-01-15T15:00:00,1,SHELF-F18,20.03,49.23,3176
2024-01-15T15:20:00,1,SHELF-F18,21.39,42.64,3176
2024-01-15T15:40:00,1,SHELF-F18,20.88,48.83,3176
2024-01-15T16:00:00,1,SHELF-F18,21.18,57.50,3176
2024-01-15T16:20:00,1,SHELF-F18,19.96,49.71,3176
2024-01-15T16:40:00,1,SHELF-F18,20.31,48.20,3176
2024-01-15T17:00:00,1,SHELF-F18,21.42,52.46,3176
2024-01-15T17:20:00,1,SHELF-F18,20.29,48.03,3176
2024-01-15T17:40:00,1,SHELF-F18,20.54,45.57,3176
2024-01-15T18:00:00,1,SHELF-F18,21.79,51.34,3176
2024-01-15T18:20:00,1,SHELF-F18,21.04,53.42,3176
2024-01-15T18:40:00,1,SHELF-F18,21.67,57.17,3176
2024-01-15T19:00:00,1,SHELF-F18,20.41,44.63,3176
2024-01-15T19:20:00,1,SHELF-F18,20.45,57.66,3176
2024-01-15T19:40:00,1,SHELF-F18,21.39,42.38,3176
2024-01-15T20:00:00,1,SHELF-F18,21.30,54.71,3176
2024-01-15T20:20:00,1,SHELF-F18,21.17,53.33,3176
2024-01-15T20:40:00,1,SHELF-F18,22.10,47.89,3176
2024-01-15T21:00:00,1,SHELF-F18,21.52,48.70,3176
2024-01-15T21:20:00,1,SHELF-F18,20.50,48.98,3176
2024-01-15T21:40:00,1,SHELF-F18,21.84,43.07,3176
2024-01-15T22:00:00,1,SHELF-F18,20.73,56.04,3176
2024-01-15T22:20:00,1,SHELF-F18,21.89,49.59,3176
2024-01-15T22:40:00,1,SHELF-F18,21.57,45.89,3176
2024-01-15T23:00:00,1,SHELF-F18,22.54,44.20,3176
2024-01-15T23:20:00,1,SHELF-F18,20.73,43.38,3176
2024-01-15T23:40:00,1,SHELF-F18,21.06,45.14,3176
2024-01-16T00:00:00,1,SHELF-D12,19.80,47.97,3238
2024-01-16T00:20:00,1,SHELF-D12,18.33,43.07,3238
2024-01-16T00:40:00,1,SHELF-D12,19.39,44.97,3238
2024-01-16T01:00:00,1,SHELF-D12,18.76,50.95,3238
2024-01-16T01:20:00,1,SHELF-D12,18.40,44.36,3238
2024-01-16T01:40:00,1,SHELF-D12,18.20,53.22,3238
2024-01-16T02:00:00,1,SHELF-D12,18.08,42.96,3238
2024-01-16T02:20:00,1,SHELF-D12,19.63,43.80,3238
2024-01-16T02:40:00,1,SHELF-D12,19.39,51.37,3238
2024-01-16T03:00:00,1,SHELF-D12,18.20,56.09,3238
2024-01-16T03:20:00,1,SHELF-D12,18.46,56.73,3238
2024-01-16T03:40:00,1,SHELF-D12,19.90,54.82,3238
2024-01-16T04:00:00,1,SHELF-D12,18.69,49.60,3238
2024-01-16T04:20:00,1,SHELF-D12,19.27,43.58,3238
2024-01-16T04:40:00,1,SHELF-D12,19.08,52.13,3238
2024-01-16T05:00:00,1,SHELF-D12,19.52,54.86,3238
2024-01-16T05:20:00,1,SHELF-D12,18.72,44.03,3238
2024-01-16T05:40:00,1,SHELF-D12,19.45,55.78,3238
2024-01-16T06:00:00,1,SHELF-D12,18.69,50.21,3238
2024-01-16T06:20:00,1,SHELF-D12,20.53,51.06,3238
2024-01-16T06:40:00,1,SHELF-D12,19.05,54.05,3238
2024-01-16T07:00:00,1,SHELF-D12,20.36,47.79,3238
2024-01-16T07:20:00,1,SHELF-D12,19.13,46.20,3238
2024-01-16T07:40:00,1,SHELF-D12,18.80,48.91,3238
2024-01-16T08:00:00,1,SHELF-D12,20.55,54.49,3238
2024-01-16T08:20:00,1,SHELF-D12,18.86,52.75,3238
2024-01-16T08:40:00,1,SHELF-D12,20.67,48.25,3238
2024-01-16T09:00:00,1,SHELF-D12,20.15,55.87,3238
2024-01-16T09:20:00,1,SHELF-D12,20.43,44.04,3238
2024-01-16T09:40:00,1,SHELF-D12,20.16,54.65,3238
2024-01-16T10:00:00,1,SHELF-D12,20.84,52.34,3238
2024-01-16T10:20:00,1,SHELF-D12,20.57,44.52,3238
2024-01-16T10:40:00,1,SHELF-D12,20.26,46.60,3238
2024-01-16T11:00:00,1,SHELF-D12,20.73,48.92,3238
2024-01-16T11:20:00,1,SHELF-D12,19.24,43.06,3238
2024-01-16T11:40:00,1,SHELF-D12,19.35,56.27,3238
2024-01-16T12:00:00,1,SHELF-D12,19.60,52.26,3238
2024-01-16T12:20:00,1,SHELF-D12,20.05,48.29,3238
2024-01-16T12:40:00,1,SHELF-D12,20.24,54.91,3238
2024-01-16T13:00:00,1,SHELF-D12,21.27,46.86,3238
2024-01-16T13:20:00,1,SHELF-D12,20.50,47.23,3238
2024-01-16T13:40:00,1,SHELF-D12,20.05,57.18,3238
2024-01-16T14:00:00,1,SHELF-D12,20.58,48.18,3238
2024-01-16T14:20:00,1,SHELF-D12,21.30,53.02,3238
2024-01-16T14:40:00,1,SHELF-D12,20.95,56.78,3238
2024-01-16T15:00:00,1,SHELF-D12,20.89,52.58,3238
2024-01-16T15:20:00,1,SHELF-D12,20.83,49.51,3238
2024-01-16T15:40:00,1,SHELF-D12,19.86,49.83,3238
2024-01-16T16:00:00,1,SHELF-D12,20.49,50.27,3238
2024-01-16T16:20:00,1,SHELF-D12,21.07,46.03,3238
2024-01-16T16:40:00,1,SHELF-D12,20.34,46.34,3238
2024-01-16T17:00:00,1,SHELF-D12,20.51,50.22,3238
2024-01-16T17:20:00,1,SHELF-D12,20.56,56.49,3238
2024-01-16T17:40:00,1,SHELF-D12,21.75,51.06,3238
2024-01-16T18:00:00,1,SHELF-D12,20.75,46.90,3238
2024-01-16T18:20:00,1,SHELF-D12,21.71,50.28,3238
2024-01-16T18:40:00,1,SHELF-D12,20.88,46.22,3238
2024-01-16T19:00:00,1,SHELF-D12,21.03,52.55,3238
2024-01-16T19:20:00,1,SHELF-D12,21.72,56.25,3238
2024-01-16T19:40:00,1,SHELF-D12,20.46,54.32,3238
2024-01-16T20:00:00,1,SHELF-D12,20.90,52.99,3238
2024-01-16T20:20:00,1,SHELF-D12,21.03,50.68,3238
2024-01-16T20:40:00,1,SHELF-D12,20.95,54.77,3238
2024-01-16T21:00:00,1,SHELF-D12,21.60,44.77,3238
2024-01-16T21:20:00,1,SHELF-D12,21.88,56.02,3238
2024-01-16T21:40:00,1,SHELF-D12,21.71,45.29,3238
2024-01-16T22:00:00,1,SHELF-D12,22.14,55.29,3238
2024-01-16T22:20:00,1,SHELF-D12,20.92,52.36,3238
2024-01-16T22:40:00,1,SHELF-D12,21.55,45.93,3238
2024-01-16T23:00:00,1,SHELF-D12,21.65,46.33,3238
2024-01-16T23:20:00,1,SHELF-D12,21.82,50.60,3238
2024-01-16T23:40:00,1,SHELF-D12,20.98,51.70,3238
2024-01-16T00:00:00,1,SHELF-A19,18.06,48.02,3134
2024-01-16T00:20:00,1,SHELF-A19,18.91,48.29,3134
2024-01-16T00:40:00,1,SHELF-A19,17.94,54.99,3134
2024-01-16T01:00:00,1,SHELF-A19,18.44,49.92,3134
2024-01-16T01:20:00,1,SHELF-A19,19.80,50.81,3134
2024-01-16T01:40:00,1,SHELF-A19,19.58,50.18,3134
2024-01-16T02:00:00,1,SHELF-A19,18.90,46.25,3134
2024-01-16T02:20:00,1,SHELF-A19,20.02,52.05,3134
2024-01-16T02:40:00,1,SHELF-A19,19.04,43.73,3134
2024-01-16T03:00:00,1,SHELF-A19,19.06,47.01,3134
2024-01-16T03:20:00,1,SHELF-A19,18.46,43.97,3134
2024-01-16T03:40:00,1,SHELF-A19,19.70,57.91,3134
2024-01-16T04:00:00,1,SHELF-A19,18.39,43.12,3134
2024-01-16T04:20:00,1,SHELF-A19,18.52,50.56,3134
2024-01-16T04:40:00,1,SHELF-A19,18.56,43.53,3134
2024-01-16T05:00:00,1,SHELF-A19,19.92,48.77,3134
2024-01-16T05:20:00,1,SHELF-A19,18.51,52.56,3134
2024-01-16T05:40:00,1,SHELF-A19,18.55,43.78,3134
2024-01-16T06:00:00,1,SHELF-A19,20.51,53.51,3134
2024-01-16T06:20:00,1,SHELF-A19,19.13,45.85,3134
2024-01-16T06:40:00,1,SHELF-A19,19.00,51.66,3134
2024-01-16T07:00:00,1,SHELF-A19,20.19,56.85,3134
2024-01-16T07:20:00,1,SHELF-A19,19.39,45.78,3134
2024-01-16T07:40:00,1,SHELF-A19,18.73,51.35,3134
2024-01-16T08:00:00,1,SHELF-A19,20.33,44.75,3134
2024-01-16T08:20:00,1,SHELF-A19,20.74,48.13,3134
2024-01-16T08:40:00,1,SHELF-A19,19.89,42.28,3134
2024-01-16T09:00:00,1,SHELF-A19,19.25,51.14,3134
2024-01-16T09:20:00,1,SHELF-A19,20.16,57.59,3134
2024-01-16T09:40:00,1,SHELF-A19,20.55,43.99,3134
2024-01-16T10:00:00,1,SHELF-A19,19.55,48.50,3134
2024-01-16T10:20:00,1,SHELF-A19,19.54,51.75,3134
2024-01-16T10:40:00,1,SHELF-A19,20.84,56.68,3134
2024-01-16T11:00:00,1,SHELF-A19,19.74,42.05,3134
2024-01-16T11:20:00,1,SHELF-A19,20.53,48.96,3134
2024-01-16T11:40:00,1,SHELF-A19,20.90,55.59,3134
2024-01-16T12:00:00,1,SHELF-A19,20.20,45.71,3134
2024-01-16T12:20:00,1,SHELF-A19,21.00,48.54,3134
2024-01-16T12:40:00,1,SHELF-A19,20.20,44.41,3134
2024-01-16T13:00:00,1,SHELF-A19,21.21,55.61,3134
2024-01-16T13:20:00,1,SHELF-A19,20.93,42.37,3134
2024-01-16T13:40:00,1,SHELF-A19,20.96,45.28,3134
2024-01-16T14:00:00,1,SHELF-A19,20.90,48.99,3134
2024-01-16T14:20:00,1,SHELF-A19,21.31,47.48,3134
2024-01-16T14:40:00,1,SHELF-A19,19.60,50.12,3134
2024-01-16T15:00:00,1,SHELF-A19,20.46,49.08,3134
2024-01-16T15:20:00,1,SHELF-A19,20.09,44.31,3134
2024-01-16T15:40:00,1,SHELF-A19,19.84,55.39,3134
2024-01-16T16:00:00,1,SHELF-A19,21.17,44.69,3134
2024-01-16T16:20:00,1,SHELF-A19,20.62,45.49,3134
2024-01-16T16:40:00,1,SHELF-A19,20.51,46.39,3134
2024-01-16T17:00:00,1,SHELF-A19,21.36,56.38,3134
2024-01-16T17:20:00,1,SHELF-A19,20.69,56.04,3134
2024-01-16T17:40:00,1,SHELF-A19,21.85,52.98,3134
2024-01-16T18:00:00,1,SHELF-A19,21.18,52.33,3134
2024-01-16T18:20:00,1,SHELF-A19,20.19,53.41,3134
2024-01-16T18:40:00,1,SHELF-A19,20.10,51.15,3134
2024-01-16T19:00:00,1,SHELF-A19,20.90,42.33,3134
2024-01-16T19:20:00,1,SHELF-A19,21.06,49.13,3134
2024-01-16T19:40:00,1,SHELF-A19,21.03,49.00,3134
